"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",67,,,,,5,42,20
"De 30 a 34 años (055)",53,,,,,8,24,21
"De 35 a 39 años (056)",28,,,,,8,13,7
"De 40 a 44 años (057)",12,,,,,6,5,1
"De 45 a 49 años (058)",10,,,,2,5,,3
"De 50 y más años (059)",10,,,1,4,2,,3
"Sup. no Univ. completa (060)",271,,,,8,31,124,108
"De 20 a 24 años (063)",47,,,,,1,28,18
"De 25 a 29 años (064)",67,,,,,1,37,29
"De 30 a 34 años (065)",70,,,,,10,29,31
"De 35 a 39 años (066)",37,,,,,6,18,13
"De 40 a 44 años (067)",27,,,,2,7,11,7
"De 45 a 49 años (068)",10,,,,4,3,1,2
"De 50 y más años (069)",13,,,,2,3,,8
"Sup. Univ. incompleta (070)",95,,,,1,13,49,32
"De 15 a 19 años (072)",3,,,,,,1,2
"De 20 a 24 años (073)",17,,,,,,8,9
"De 25 a 29 años (074)",23,,,,,,15,8
"De 30 a 34 años (075)",21,,,,,1,12,8
"De 35 a 39 años (076)",7,,,,,,4,3
"De 40 a 44 años (077)",18,,,,1,9,8,
"De 45 a 49 años (078)",4,,,,,2,1,1
"De 50 y más años (079)",2,,,,,1,,1
"Sup. Univ. completa (080)",141,,,,6,14,57,64
"De 20 a 24 años (083)",27,,,,,,10,17
"De 25 a 29 años (084)",43,,,,,1,20,22
"De 30 a 34 años (085)",22,,,,,,10,12
"De 35 a 39 años (086)",26,,,,,6,14,6
"De 40 a 44 años (087)",8,,,,1,2,1,4
"De 45 a 49 años (088)",7,,,,1,3,1,2
"De 50 y más años (089)",8,,,,4,2,1,1
,,,,,,,,
"URBANA (100)",1773,,3,18,72,295,819,566
"De 12 a 14 años (101)",3,,,,,,1,2
"De 15 a 19 años (102)",74,,,,,,42,32
"De 20 a 24 años (103)",313,,,,,1,173,139
"De 25 a 29 años (104)",323,,,,,13,196,114
"De 30 a 34 años (105)",329,,,,,53,170,106
"De 35 a 39 años (106)",256,,,,1,67,137,51
"De 40 a 44 años (107)",190,,,,11,74,74,31
"De 45 a 49 años (108)",130,,,,12,61,21,36
"De 50 y más años (109)",155,,3,18,48,26,5,55
"Sin nivel (110)",189,,1,10,19,38,65,56
"De 12 a 14 años (111)",1,,,,,,,1
"De 20 a 24 años (113)",6,,,,,,5,1
"De 25 a 29 años (114)",5,,,,,,4,1
"De 30 a 34 años (115)",44,,,,,5,22,17
"De 35 a 39 años (116)",25,,,,,3,19,3
"De 40 a 44 años (117)",16,,,,,6,6,4
"De 45 a 49 años (118)",28,,,,1,14,6,7
"De 50 y más años (119)",64,,1,10,18,10,3,22
"Educacion Inicial (120)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,2,
"Primaria (130)",539,,1,6,26,122,250,134
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",10,,,,,,6,4
"De 20 a 24 años (133)",62,,,,,,34,28
"De 25 a 29 años (134)",81,,,,,3,57,21
"De 30 a 34 años (135)",90,,,,,17,52,21
"De 35 a 39 años (136)",96,,,,,28,55,13
"De 40 a 44 años (137)",78,,,,2,33,32,11
"De 45 a 49 años (138)",62,,,,3,31,13,15
"De 50 y más años (139)",59,,1,6,21,10,1,20
"Secundaria (140)",639,,1,1,14,78,327,218
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",60,,,,,,32,28
"De 20 a 24 años (143)",185,,,,,,104,81
"De 25 a 29 años (144)",140,,,,,6,83,51
"De 30 a 34 años (145)",91,,,,,18,51,22
"De 35 a 39 años (146)",75,,,,1,24,35,15
"De 40 a 44 años (147)",54,,,,5,20,19,10
"De 45 a 49 años (148)",18,,,,4,7,1,6
"De 50 y más años (149)",15,,1,1,4,3,1,5
"Sup. no Univ. incompleta (150)",133,,,1,5,22,65,40
"De 15 a 19 años (152)",3,,,,,,3,
"De 20 a 24 años (153)",19,,,,,,14,5
"De 25 a 29 años (154)",30,,,,,2,18,10
"De 30 a 34 años (155)",36,,,,,3,16,17
"De 35 a 39 años (156)",18,,,,,6,9,3
"De 40 a 44 años (157)",9,,,,,4,5,
"De 45 a 49 años (158)",10,,,,2,5,,3
"De 50 y más años (159)",8,,,1,3,2,,2
"Sup. no Univ. completa (160)",143,,,,4,19,57,63
"De 20 a 24 años (163)",19,,,,,1,10,8
"De 25 a 29 años (164)",30,,,,,1,15,14
"De 30 a 34 años (165)",44,,,,,9,16,19
"De 35 a 39 años (166)",22,,,,,2,9,11
"De 40 a 44 años (167)",16,,,,2,4,7,3
"De 45 a 49 años (168)",5,,,,2,1,,2
"De 50 y más años (169)",7,,,,,1,,6
"Sup. Univ. incompleta (170)",48,,,,1,8,20,19
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",8,,,,,,3,5
"De 25 a 29 años (174)",11,,,,,,5,6
"De 30 a 34 años (175)",11,,,,,1,5,5
"De 35 a 39 años (176)",4,,,,,,2,2
"De 40 a 44 años (177)",10,,,,1,5,4,
"De 45 a 49 años (178)",3,,,,,2,,1
"Sup. Univ. completa (180)",80,,,,3,8,33,36
"De 20 a 24 años (183)",14,,,,,,3,11
"De 25 a 29 años (184)",24,,,,,1,12,11
"De 30 a 34 años (185)",13,,,,,,8,5
"De 35 a 39 años (186)",16,,,,,4,8,4
"De 40 a 44 años (187)",7,,,,1,2,1,3
"De 45 a 49 años (188)",4,,,,,1,1,2
"De 50 y más años (189)",2,,,,2,,,
,,,,,,,,
"RURAL (200)",2627,,4,22,114,351,1371,765
"De 12 a 14 años (201)",3,,,,,,,3
"De 15 a 19 años (202)",196,,,,,,118,78
"De 20 a 24 años (203)",605,,,,,3,370,232
"De 25 a 29 años (204)",487,,,,,18,338,131
"De 30 a 34 años (205)",376,,,,,43,243,90
"De 35 a 39 años (206)",315,,,,5,83,176,51
"De 40 a 44 años (207)",230,,,,8,91,82,49
"De 45 a 49 años (208)",156,,,,26,64,33,33
"De 50 y más años (209)",259,,4,22,75,49,11,98
"Sin nivel (210)",372,,2,11,44,63,139,113
"De 15 a 19 años (212)",6,,,,,,5,1
"De 20 a 24 años (213)",21,,,,,,13,8
"De 25 a 29 años (214)",15,,,,,1,9,5
"De 30 a 34 años (215)",53,,,,,5,37,11
"De 35 a 39 años (216)",52,,,,1,8,34,9
"De 40 a 44 años (217)",53,,,,2,16,24,11
"De 45 a 49 años (218)",46,,,,4,18,13,11
"De 50 y más años (219)",126,,2,11,37,15,4,57
"Educacion Inicial (220)",29,,,,,4,19,6
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",7,,,,,,4,3
"De 25 a 29 años (224)",9,,,,,1,6,2
"De 30 a 34 años (225)",8,,,,,1,6,1
"De 35 a 39 años (226)",4,,,,,2,2,
"Primaria (230)",880,,2,8,38,153,475,204
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",50,,,,,,29,21
"De 20 a 24 años (233)",154,,,,,1,104,49
"De 25 a 29 años (234)",147,,,,,2,116,29
"De 30 a 34 años (235)",130,,,,,16,88,26
"De 35 a 39 años (236)",144,,,,2,39,83,20
"De 40 a 44 años (237)",102,,,,5,46,38,13
"De 45 a 49 años (238)",64,,,,10,25,13,16
"De 50 y más años (239)",88,,2,8,21,24,4,29
"Secundaria (240)",994,,,3,24,95,558,314
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",130,,,,,,78,52
"De 20 a 24 años (243)",333,,,,,1,200,132
"De 25 a 29 años (244)",211,,,,,11,143,57
"De 30 a 34 años (245)",123,,,,,15,82,26
"De 35 a 39 años (246)",77,,,,2,26,36,13
"De 40 a 44 años (247)",52,,,,1,20,12,19
"De 45 a 49 años (248)",37,,,,9,17,5,6
"De 50 y más años (249)",29,,,3,12,5,2,7
"Sup. no Univ. incompleta (250)",116,,,,1,13,60,42
"De 15 a 19 años (252)",7,,,,,,5,2
"De 20 a 24 años (253)",40,,,,,1,19,20
"De 25 a 29 años (254)",37,,,,,3,24,10
"De 30 a 34 años (255)",17,,,,,5,8,4
"De 35 a 39 años (256)",10,,,,,2,4,4
"De 40 a 44 años (257)",3,,,,,2,,1
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",128,,,,4,12,67,45
"De 20 a 24 años (263)",28,,,,,,18,10
"De 25 a 29 años (264)",37,,,,,,22,15
"De 30 a 34 años (265)",26,,,,,1,13,12
"De 35 a 39 años (266)",15,,,,,4,9,2
"De 40 a 44 años (267)",11,,,,,3,4,4
"De 45 a 49 años (268)",5,,,,2,2,1,
"De 50 y más años (269)",6,,,,2,2,,2
"Sup. Univ. incompleta (270)",47,,,,,5,29,13
"De 15 a 19 años (272)",2,,,,,,,2
"De 20 a 24 años (273)",9,,,,,,5,4
"De 25 a 29 años (274)",12,,,,,,10,2
"De 30 a 34 años (275)",10,,,,,,7,3
"De 35 a 39 años (276)",3,,,,,,2,1
"De 40 a 44 años (277)",8,,,,,4,4,
"De 45 a 49 años (278)",1,,,,,,1,
"De 50 y más años (279)",2,,,,,1,,1
"Sup. Univ. completa (280)",61,,,,3,6,24,28
"De 20 a 24 años (283)",13,,,,,,7,6
"De 25 a 29 años (284)",19,,,,,,8,11
"De 30 a 34 años (285)",9,,,,,,2,7
"De 35 a 39 años (286)",10,,,,,2,6,2
"De 40 a 44 años (287)",1,,,,,,,1
"De 45 a 49 años (288)",3,,,,1,2,,
"De 50 y más años (289)",6,,,,2,2,1,1
