"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",4561,1000,8,2801,700,23,9,9,11
"Pesca (046)",1,,,,,,,,1
"Explotación de minas y canteras (047)",5,,,1,,,,,4
"Industrias manufactureras (048)",161,14,,53,58,13,12,8,3
"Suministro de electricidad, gas y agua (049)",2,,,,1,1,,,
"Construcción (050)",11,1,,2,3,,3,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",734,32,,276,276,55,60,20,15
"Venta, mant.y rep. veh.autom.y motoc. (052)",11,,,4,6,1,,,
"Comercio al por mayor (053)",36,2,,10,12,2,7,,3
"Comercio al por menor (054)",687,30,,262,258,52,53,20,12
"Hoteles y restaurantes (055)",386,24,,186,147,12,9,5,3
"Trans., almac. y comunicaciones (056)",31,,,1,16,5,5,2,2
"Intermediación financiera (057)",3,,,,,1,1,1,
"Activid.inmobil., empres. y de alquiler (058)",105,,,3,18,13,37,6,28
"Admin.pub. y defensa; p. segur.soc.afil (059)",43,,,1,13,9,9,3,8
"Enseñanza (060)",916,1,,2,96,80,294,75,368
"Servicios sociales y de salud (061)",141,,,3,9,6,54,5,64
"Otras activ. serv.comun.soc y personales (062)",129,17,,42,39,11,11,5,4
"Hogares privados con servicio doméstico (063)",418,43,,217,139,11,2,5,1
"Actividad economica no especificada (065)",1029,180,1,566,210,18,29,12,13
,,,,,,,,,
"URBANA (066)",7544,335,6,2171,2664,465,855,251,797
"Agric., ganadería, caza y silvicultura (067)",2643,226,3,1259,961,60,56,34,44
"Pesca (068)",2,,,1,,,,,1
"Explotación de minas y canteras (069)",5,,,3,,1,,,1
"Industrias manufactureras (070)",327,13,,89,160,24,26,8,7
"Suministro de electricidad, gas y agua (071)",33,,,4,19,2,3,1,4
"Construcción (072)",420,7,1,94,214,32,36,11,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1151,32,,305,477,108,133,43,53
"Venta, mant.y rep. veh.autom.y motoc. (074)",100,1,,11,38,14,24,4,8
"Comercio al por mayor (075)",70,1,,10,31,6,11,6,5
"Comercio al por menor (076)",981,30,,284,408,88,98,33,40
"Hoteles y restaurantes (077)",293,4,1,110,138,15,12,7,6
"Trans., almac. y comunicaciones (078)",457,2,1,60,265,48,37,29,15
"Intermediación financiera (079)",8,,,,1,1,2,1,3
"Activid.inmobil., empres. y de alquiler (080)",194,1,,5,33,19,67,11,58
"Admin.pub. y defensa; p. segur.soc.afil (081)",259,,,16,60,35,87,10,51
"Enseñanza (082)",860,2,,,36,58,282,55,427
"Servicios sociales y de salud (083)",151,2,,5,8,10,53,2,71
"Otras activ. serv.comun.soc y personales (084)",197,10,,47,72,22,18,17,11
"Hogares privados con servicio doméstico (085)",178,10,,66,85,9,2,5,1
"Actividad economica no especificada (087)",366,26,,107,135,21,41,17,19
"Hombres (088)",5231,204,5,1596,1977,301,525,150,473
"Agric., ganadería, caza y silvicultura (089)",2282,165,2,1089,854,53,53,27,39
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",5,,,3,,1,,,1
"Industrias manufactureras (092)",238,9,,70,118,16,16,3,6
"Suministro de electricidad, gas y agua (093)",31,,,4,18,1,3,1,4
"Construcción (094)",414,7,1,93,212,32,35,11,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",713,14,,183,297,63,88,24,44
"Venta, mant.y rep. veh.autom.y motoc. (096)",92,1,,8,34,13,24,4,8
"Comercio al por mayor (097)",52,,,9,21,5,7,6,4
"Comercio al por menor (098)",569,13,,166,242,45,57,14,32
"Hoteles y restaurantes (099)",76,,1,19,38,8,4,3,3
"Trans., almac. y comunicaciones (100)",427,2,1,59,250,43,32,27,13
"Intermediación financiera (101)",5,,,,1,,1,,3
"Activid.inmobil., empres. y de alquiler (102)",109,1,,3,20,9,35,7,34
"Admin.pub. y defensa; p. segur.soc.afil (103)",227,,,16,51,28,80,8,44
"Enseñanza (104)",392,1,,,11,20,130,20,210
"Servicios sociales y de salud (105)",73,2,,2,5,7,25,,32
"Otras activ. serv.comun.soc y personales (106)",98,,,19,40,11,9,12,7
"Hogares privados con servicio doméstico (107)",6,,,3,2,1,,,
"Actividad economica no especificada (109)",134,3,,32,60,8,14,7,10
"Mujeres (110)",2313,131,1,575,687,164,330,101,324
"Agric., ganadería, caza y silvicultura (111)",361,61,1,170,107,7,3,7,5
"Pesca (112)",1,,,,,,,,1
"Industrias manufactureras (114)",89,4,,19,42,8,10,5,1
"Suministro de electricidad, gas y agua (115)",2,,,,1,1,,,
"Construcción (116)",6,,,1,2,,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",438,18,,122,180,45,45,19,9
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,3,4,1,,,
"Comercio al por mayor (119)",18,1,,1,10,1,4,,1
"Comercio al por menor (120)",412,17,,118,166,43,41,19,8
"Hoteles y restaurantes (121)",217,4,,91,100,7,8,4,3
"Trans., almac. y comunicaciones (122)",30,,,1,15,5,5,2,2
"Intermediación financiera (123)",3,,,,,1,1,1,
"Activid.inmobil., empres. y de alquiler (124)",85,,,2,13,10,32,4,24
"Admin.pub. y defensa; p. segur.soc.afil (125)",32,,,,9,7,7,2,7
"Enseñanza (126)",468,1,,,25,38,152,35,217
"Servicios sociales y de salud (127)",78,,,3,3,3,28,2,39
"Otras activ. serv.comun.soc y personales (128)",99,10,,28,32,11,9,5,4
"Hogares privados con servicio doméstico (129)",172,10,,63,83,8,2,5,1
"Actividad economica no especificada (131)",232,23,,75,75,13,27,10,9
,,,,,,,,,
"RURAL (132)",36295,3996,35,22157,8521,369,554,185,478
"Agric., ganadería, caza y silvicultura (133)",31972,3693,33,20509,7326,214,94,61,42
"Pesca (134)",5,,,3,2,,,,
"Explotación de minas y canteras (135)",14,1,,2,5,,,1,5
"Industrias manufactureras (136)",256,16,,137,84,8,4,4,3
"Suministro de electricidad, gas y agua (137)",27,,,4,13,8,1,,1
"Construcción (138)",251,12,,118,107,4,7,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",811,25,1,385,316,26,35,8,15
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,,,7,12,4,7,,4
"Comercio al por mayor (141)",58,1,,27,19,3,4,1,3
"Comercio al por menor (142)",719,24,1,351,285,19,24,7,8
"Hoteles y restaurantes (143)",194,22,,107,55,7,1,2,
"Trans., almac. y comunicaciones (144)",332,,,100,200,17,7,7,1
"Intermediación financiera (145)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (146)",42,,,6,12,5,10,3,6
"Admin.pub. y defensa; p. segur.soc.afil (147)",57,1,,9,17,2,12,8,8
"Enseñanza (148)",879,,,2,88,54,313,75,347
"Servicios sociales y de salud (149)",116,1,,1,6,9,55,7,37
"Otras activ. serv.comun.soc y personales (150)",91,15,,38,28,3,5,1,1
"Hogares privados con servicio doméstico (151)",271,34,,169,64,3,,,1
"Actividad economica no especificada (153)",976,176,1,567,198,8,10,7,9
"Hombres (154)",29932,2815,27,18578,7483,275,349,130,275
"Agric., ganadería, caza y silvicultura (155)",27772,2754,26,17878,6733,198,88,59,36
"Pesca (156)",5,,,3,2,,,,
"Explotación de minas y canteras (157)",9,1,,1,5,,,1,1
"Industrias manufactureras (158)",184,6,,103,68,3,2,1,1
"Suministro de electricidad, gas y agua (159)",27,,,4,13,8,1,,1
"Construcción (160)",246,11,,117,106,4,5,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",515,11,1,231,220,16,20,7,9
"Venta, mant.y rep. veh.autom.y motoc. (162)",31,,,6,10,4,7,,4
"Comercio al por mayor (163)",40,,,18,17,2,1,1,1
"Comercio al por menor (164)",444,11,1,207,193,10,12,6,4
"Hoteles y restaurantes (165)",25,2,,12,8,2,,1,
"Trans., almac. y comunicaciones (166)",331,,,100,199,17,7,7,1
"Intermediación financiera (167)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (168)",22,,,5,7,2,5,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",46,1,,8,13,,10,7,7
"Enseñanza (170)",431,,,,17,12,171,35,196
"Servicios sociales y de salud (171)",53,1,,1,,6,29,4,12
"Otras activ. serv.comun.soc y personales (172)",61,8,,24,21,3,3,1,1
"Hogares privados con servicio doméstico (173)",25,1,,15,8,,,,1
"Actividad economica no especificada (175)",179,19,,76,63,3,8,5,5
"Mujeres (176)",6363,1181,8,3579,1038,94,205,55,203
"Agric., ganadería, caza y silvicultura (177)",4200,939,7,2631,593,16,6,2,6
"Explotación de minas y canteras (179)",5,,,1,,,,,4
"Industrias manufactureras (180)",72,10,,34,16,5,2,3,2
"Construcción (182)",5,1,,1,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",296,14,,154,96,10,15,1,6
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,1,2,,,,
"Comercio al por mayor (185)",18,1,,9,2,1,3,,2
"Comercio al por menor (186)",275,13,,144,92,9,12,1,4
"Hoteles y restaurantes (187)",169,20,,95,47,5,1,1,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",20,,,1,5,3,5,2,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,,1,4,2,2,1,1
"Enseñanza (192)",448,,,2,71,42,142,40,151
"Servicios sociales y de salud (193)",63,,,,6,3,26,3,25
"Otras activ. serv.comun.soc y personales (194)",30,7,,14,7,,2,,
"Hogares privados con servicio doméstico (195)",246,33,,154,56,3,,,
"Actividad economica no especificada (197)",797,157,1,491,135,5,2,2,4
