"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",182,105,77,62,41,21,120,64,56
"37 años (048)",192,97,95,59,28,31,133,69,64
"38 años (049)",211,95,116,54,26,28,157,69,88
"39 años (050)",156,79,77,50,24,26,106,55,51
"De 40 a 44 años (051)",792,391,401,249,133,116,543,258,285
"40 años (052)",210,103,107,77,39,38,133,64,69
"41 años (053)",127,67,60,41,24,17,86,43,43
"42 años (054)",165,78,87,47,24,23,118,54,64
"43 años (055)",127,60,67,33,15,18,94,45,49
"44 años (056)",163,83,80,51,31,20,112,52,60
"De 45 a 49 años (057)",740,367,373,210,113,97,530,254,276
"45 años (058)",165,82,83,46,21,25,119,61,58
"46 años (059)",158,74,84,51,25,26,107,49,58
"47 años (060)",147,78,69,40,25,15,107,53,54
"48 años (061)",150,76,74,50,28,22,100,48,52
"49 años (062)",120,57,63,23,14,9,97,43,54
"De 50 a 54 años (063)",627,292,335,184,89,95,443,203,240
"50 años (064)",171,81,90,48,23,25,123,58,65
"51 años (065)",98,48,50,33,18,15,65,30,35
"52 años (066)",121,57,64,34,17,17,87,40,47
"53 años (067)",110,50,60,29,16,13,81,34,47
"54 años (068)",127,56,71,40,15,25,87,41,46
"De 55 a 59 años (069)",511,259,252,135,75,60,376,184,192
"55 años (070)",103,49,54,22,12,10,81,37,44
"56 años (071)",138,66,72,29,19,10,109,47,62
"57 años (072)",106,63,43,34,18,16,72,45,27
"58 años (073)",103,53,50,38,21,17,65,32,33
"59 años (074)",61,28,33,12,5,7,49,23,26
"De 60 a 64 años (075)",513,226,287,128,56,72,385,170,215
"60 años (076)",189,84,105,51,24,27,138,60,78
"61 años (077)",44,17,27,8,3,5,36,14,22
"62 años (078)",100,44,56,27,12,15,73,32,41
"63 años (079)",88,41,47,22,8,14,66,33,33
"64 años (080)",92,40,52,20,9,11,72,31,41
"De 65 y más años (081)",1597,772,825,402,190,212,1195,582,613
"65 años (082)",130,48,82,27,14,13,103,34,69
"66 años (083)",90,41,49,23,9,14,67,32,35
"67 años (084)",99,51,48,23,10,13,76,41,35
"68 años (085)",92,52,40,19,10,9,73,42,31
"69 años (086)",58,29,29,16,10,6,42,19,23
"70 años (087)",171,73,98,48,17,31,123,56,67
"71 años (088)",49,30,19,15,10,5,34,20,14
"72 años (089)",83,45,38,16,10,6,67,35,32
"73 años (090)",66,34,32,19,7,12,47,27,20
"74 años (091)",65,33,32,13,8,5,52,25,27
"75 años (092)",101,50,51,21,11,10,80,39,41
"76 años (093)",55,25,30,14,4,10,41,21,20
"77 años (094)",46,26,20,9,6,3,37,20,17
"78 años (095)",66,33,33,23,10,13,43,23,20
"79 años (096)",31,16,15,5,2,3,26,14,12
"80 años (097)",122,56,66,25,12,13,97,44,53
"81 años (098)",21,15,6,5,4,1,16,11,5
"82 años (099)",38,20,18,10,3,7,28,17,11
"83 años (100)",18,8,10,11,5,6,7,3,4
"84 años (101)",25,11,14,11,2,9,14,9,5
"85 años (102)",42,18,24,9,6,3,33,12,21
"86 años (103)",16,8,8,6,5,1,10,3,7
"87 años (104)",17,9,8,3,1,2,14,8,6
"88 años (105)",14,10,4,2,1,1,12,9,3
"89 años (106)",11,6,5,7,4,3,4,2,2
"90 años (107)",22,6,16,8,3,5,14,3,11
"91 años (108)",5,3,2,2,,2,3,3,
"92 años (109)",1,1,,1,1,,,,
"93 años (110)",1,,1,,,,1,,1
"94 años (111)",4,3,1,1,1,,3,2,1
"95 años (112)",9,,9,,,,9,,9
"96 años (113)",3,,3,1,,1,2,,2
"97 años (114)",3,3,,2,2,,1,1,
"98 y más años (115)",23,9,14,7,2,5,16,7,9
